File Name,color,Color Index,Red,Green,Blue,Max Proportion,HEX,Price,formulation,date,saturation,lightness,tone
라카_젤링누드글로스_복숭아링,,1,200,103,108,82.93%,#c8676c,"15,000",글로시,104,48,59,soft
라카_젤링누드글로스_엔젤링,,1,204,129,136,100.00%,#cc8188,"15,000",글로시,104,37,65,soft
라카_젤링누드글로스_포도링,,1,197,97,113,99.66%,#c56171,"15,000",글로시,104,51,58,strong
라카_젤링누드글로스_피그링,,1,164,89,83,92.68%,#a45953,"15,000",글로시,104,49,48,dull
라카_프루티글램틴트_듀이,,1,150,62,83,100.00%,#963e53,"15,000",글로시,139,59,42,deep
라카_프루티글램틴트_어도어,,1,214,67,108,100.00%,#d6436c,"15,000",글로시,139,69,55,strong
라카_프루티글램틴트_엔비,,1,89,6,22,100.00%,#590616,"15,000",글로시,139,93,19,vivid
라카_프루티글램틴트_조이풀,,1,216,90,96,100.00%,#d85a60,"15,000",글로시,139,58,60,strong
라카_프루티글램틴트_체리,,1,124,20,23,96.79%,#7c1417,"15,000",글로시,139,84,28,vivid
라카_프루티글램틴트_카페인로즈,,1,79,11,6,100.00%,#4f0b06,"15,000",글로시,139,92,17,vivid
라카_프루티글램틴트_캔디드,,1,154,3,12,97.59%,#9a030c,"15,000",글로시,139,98,31,vivid
라카_프루티글램틴트_콜드,,1,218,74,133,100.00%,#da4a85,"15,000",글로시,139,66,57,strong
레미유_듀이플로우틴트_다운로즈,,1,165,76,75,100.00%,#a54c4b,"19,000",글로시,81,55,47,strong
레미유_듀이플로우틴트_뮤트코랄,,1,172,99,79,77.09%,#ac634f,"19,000",글로시,81,54,49,strong
레미유_듀이플로우틴트_브링러브,,1,194,48,93,100.00%,#c2305d,"19,000",글로시,81,75,47,vivid
레미유_듀이플로우틴트_슈어쉬어,,1,207,120,148,100.00%,#cf7894,"19,000",글로시,81,42,64,soft
레미유_듀이플로우틴트_츄잇추,,1,210,60,38,72.06%,#d23c26,"19,000",글로시,81,82,49,vivid
레미유_듀이플로우틴트_칠링모브,,1,139,70,84,100.00%,#8b4654,"19,000",글로시,81,50,41,deep
레미유_듀이플로우틴트_쿠키드롭,,1,142,34,25,100.00%,#8e2219,"19,000",글로시,81,82,33,vivid
레미유_듀이플로우틴트_플레저,,1,160,38,63,100.00%,#a0263f,"19,000",글로시,81,76,39,vivid
레미유_듀이플로우틴트_피치뮬리,,1,196,96,74,98.63%,#c4604a,"19,000",글로시,81,62,53,strong
레미유_듀이플로우틴트_핑크브리즈,,1,163,85,92,76.50%,#a3555c,"19,000",글로시,81,48,49,dull
레미유_듀이플로우틴트_허니릿,,1,230,114,89,100.00%,#e67259,"19,000",글로시,81,61,63,strong
레미유_모이스트립블러_데이드림,,1,224,95,106,57.14%,#e05f6a,"19,000",워터블러,56,58,63,strong
레미유_모이스트립블러_로즐리,,1,199,77,87,90.43%,#c74d57,"19,000",워터블러,56,61,54,strong
레미유_모이스트립블러_멜로우,,1,233,116,107,81.06%,#e9746b,"19,000",워터블러,56,54,67,bright
레미유_모이스트립블러_써니코랄,,1,222,89,82,98.16%,#de5952,"19,000",워터블러,56,63,60,strong
레미유_모이스트립블러_어도러블,,1,237,124,129,100.00%,#ed7c81,"19,000",워터블러,56,48,71,soft
레미유_모이스트립블러_업텐션,,1,195,41,37,45.15%,#c32925,"19,000",워터블러,56,81,45,vivid
레미유_코튼플러피틴트_더스티모브,,1,126,62,59,91.41%,#7e3e3b,"19,000",매트,80,53,36,deep
레미유_코튼플러피틴트_번트브라운,,1,158,94,77,93.50%,#9e5e4d,"19,000",매트,80,51,46,strong
레미유_코튼플러피틴트_빈티지로즈,,1,170,108,101,65.84%,#aa6c65,"19,000",매트,80,41,53,dull
레미유_코튼플러피틴트_솔티드베이지,,1,175,112,90,50.95%,#af705a,"19,000",매트,80,49,52,dull
레미유_코튼플러피틴트_페이디드레드,,1,157,81,67,94.52%,#9d5143,"19,000",매트,80,57,44,deep
롬앤_글래스팅멜팅밤_누가샌드,,1,171,88,74,100.00%,#ab584a,"13,000",글로시,115,57,48,strong
롬앤_글래스팅멜팅밤_누베이지,,1,198,131,99,99.90%,#c68363,"13,000",글로시,115,50,58,strong
롬앤_글래스팅멜팅밤_디어애플,,1,204,88,85,93.62%,#cc5855,"13,000",글로시,115,58,57,strong
롬앤_글래스팅멜팅밤_러비핑크,,1,241,75,104,100.00%,#f14b68,"13,000",글로시,115,69,62,strong
롬앤_글래스팅멜팅밤_모브휩,,1,168,72,84,100.00%,#a84854,"13,000",글로시,115,57,47,strong
롬앤_글래스팅멜팅밤_버피코랄,,1,197,119,97,54.68%,#c57761,"13,000",글로시,115,51,58,strong
롬앤_글래스팅멜팅밤_베일드로즈,,1,180,98,104,88.07%,#b46268,"13,000",글로시,115,46,55,soft
롬앤_글래스팅멜팅밤_소르베밤,,1,217,83,73,100.00%,#d95349,"13,000",글로시,115,66,57,strong
롬앤_글래스팅멜팅밤_스카치누드,,1,161,87,73,91.07%,#a15749,"13,000",글로시,115,55,46,strong
롬앤_글래스팅멜팅밤_카야피그,,1,186,81,85,100.00%,#ba5155,"13,000",글로시,115,56,52,strong
롬앤_글래스팅멜팅밤_코랄리아,,1,253,102,82,100.00%,#fd6652,"13,000",글로시,115,68,66,bright
롬앤_글래스팅멜팅밤_코코누드,,1,222,125,102,99.57%,#de7d66,"13,000",글로시,115,54,64,strong
롬앤_글래스팅멜팅밤_피오니즈,,1,245,98,136,99.97%,#f56288,"13,000",글로시,115,60,67,bright
롬앤_글래스팅멜팅밤_피칸브루,,1,167,69,54,100.00%,#a74536,"13,000",글로시,115,68,43,deep
롬앤_글래스팅멜팅밤_히피베리,,1,191,36,55,99.93%,#bf2437,"13,000",글로시,115,81,45,vivid
롬앤_글래스팅컬러글로스_그레이피웨이,,1,176,84,100,71.04%,#b05464,"13,000",글로시,30,52,51,strong
롬앤_글래스팅컬러글로스_너티베이그,,1,205,137,119,100.00%,#cd8977,"13,000",글로시,30,42,64,soft
롬앤_글래스팅컬러글로스_디픈무어,,1,160,95,82,100.00%,#a05f52,"13,000",글로시,30,49,47,dull
롬앤_글래스팅컬러글로스_딤모브,,1,165,93,91,73.42%,#a55d5b,"13,000",글로시,30,45,50,dull
롬앤_글래스팅컬러글로스_로즈핀치,,1,167,79,84,49.02%,#a74f54,"13,000",글로시,30,53,48,strong
롬앤_글래스팅컬러글로스_스프링피버,,1,219,55,65,98.48%,#db3741,"13,000",글로시,30,75,54,vivid
롬앤_글래스팅컬러글로스_체리업,,1,198,41,73,89.75%,#c62949,"13,000",글로시,30,79,47,vivid
롬앤_글래스팅컬러글로스_피오니발레,,1,243,179,185,90.68%,#f3b3b9,"13,000",글로시,30,26,83,light
롬앤_듀이풀워터틴트_라일락크림,,1,241,117,163,100.00%,#f175a3,"13,000",글로시,149,51,70,bright
롬앤_듀이풀워터틴트_머머핑크,,1,254,98,150,100.00%,#fe6296,"13,000",글로시,149,61,69,bright
롬앤_듀이풀워터틴트_베리디바인,,1,117,28,55,100.00%,#751c37,"13,000",글로시,149,76,28,vivid
롬앤_듀이풀워터틴트_솔티피치,,1,173,72,64,81.55%,#ad4840,"13,000",글로시,149,63,46,strong
롬앤_듀이풀워터틴트_이프로즈,,1,179,71,70,65.26%,#b34746,"13,000",글로시,149,61,49,strong
롬앤_듀이풀워터틴트_인코랄,,1,214,63,78,95.67%,#d63f4e,"13,000",글로시,149,71,54,strong
롬앤_듀이풀워터틴트_체리웨이,,1,192,37,57,99.90%,#c02539,"13,000",글로시,149,81,45,vivid
롬앤_듀이풀워터틴트_칠리업,,1,128,35,37,78.18%,#802325,"13,000",글로시,149,73,32,deep
롬앤_듀이풀워터틴트_캐니언,,1,187,99,89,100.00%,#bb6359,"13,000",글로시,149,52,54,strong
롬앤_듀이풀워터틴트_커스터드모브,,1,190,96,104,100.00%,#be6068,"13,000",글로시,149,49,56,soft
롬앤_듀이풀워터틴트_코튼멜바,,1,253,112,105,100.00%,#fd7069,"13,000",글로시,149,58,70,bright
롬앤_듀이풀워터틴트_태피,,1,227,47,97,100.00%,#e32f61,"13,000",글로시,149,79,54,vivid
롬앤_듀이풀워터틴트_툴리안,,1,169,55,85,99.64%,#a93755,"13,000",글로시,149,67,44,deep
롬앤_블러퍼지틴트_라드우드,,1,117,63,59,71.56%,#753f3b,"13,000",매트,148,50,35,deep
롬앤_블러퍼지틴트_로지엔탈,,1,163,70,69,45.99%,#a34645,"13,000",매트,148,58,45,strong
롬앤_블러퍼지틴트_머스키,,1,137,58,53,79.19%,#893a35,"13,000",매트,148,61,37,deep
롬앤_블러퍼지틴트_모비쉬,,1,157,78,89,58.42%,#9d4e59,"13,000",매트,148,50,46,strong
롬앤_블러퍼지틴트_베리피즈,,1,242,101,128,98.18%,#f26580,"13,000",매트,148,58,67,bright
롬앤_블러퍼지틴트_비비캔디,,1,214,75,111,90.45%,#d64b6f,"13,000",매트,148,65,57,strong
롬앤_블러퍼지틴트_언로즈,,1,241,94,104,66.91%,#f15e68,"13,000",매트,148,61,66,bright
롬앤_블러퍼지틴트_웜밍업,,1,218,125,104,100.00%,#da7d68,"13,000",매트,148,52,63,strong
롬앤_블러퍼지틴트_커런트잼,,1,145,63,71,93.48%,#913f47,"13,000",매트,148,57,41,deep
롬앤_블러퍼지틴트_코랄쥬빌레,,1,238,74,81,98.51%,#ee4a51,"13,000",매트,148,69,61,strong
롬앤_블러퍼지틴트_쿨로즈업,,1,160,68,80,93.26%,#a04450,"13,000",매트,148,57,45,strong
롬앤_블러퍼지틴트_쿨링업,,1,230,119,132,100.00%,#e67784,"13,000",매트,148,48,68,soft
롬앤_블러퍼지틴트_퍼지레드,,1,235,61,73,94.44%,#eb3d49,"13,000",매트,148,74,58,strong
롬앤_블러퍼지틴트_포멜로코,,1,193,94,82,62.41%,#c15e52,"13,000",매트,148,58,54,strong
롬앤_블러퍼지틴트_푸시아바이브,,1,228,60,82,98.55%,#e43c52,"13,000",매트,148,74,56,strong
롬앤_제로매트립스틱_대즐레드,,1,215,59,47,51.37%,#d73b2f,"12,000",매트,163,78,51,vivid
롬앤_제로매트립스틱_더스티핑크,,1,168,78,88,50.68%,#a84e58,"12,000",매트,163,54,48,strong
롬앤_제로매트립스틱_레드다이브,,1,147,23,44,98.18%,#93172c,"12,000",매트,163,84,33,vivid
롬앤_제로매트립스틱_레드서퍼,,1,196,17,57,82.91%,#c41139,"12,000",매트,163,91,42,vivid
롬앤_제로매트립스틱_레드카펫,,1,163,26,44,85.12%,#a31a2c,"12,000",매트,163,84,37,vivid
롬앤_제로매트립스틱_레드히트,,1,188,38,53,97.42%,#bc2635,"12,000",매트,163,80,44,vivid
롬앤_제로매트립스틱_모브빈즈,,1,172,92,105,61.45%,#ac5c69,"12,000",매트,163,47,52,dull
롬앤_제로매트립스틱_미드나잇,,1,125,33,44,98.61%,#7d212c,"12,000",매트,163,74,31,deep
롬앤_제로매트립스틱_비포선셋,,1,170,64,74,94.61%,#aa404a,"12,000",매트,163,62,46,strong
롬앤_제로매트립스틱_선라이트,,1,212,32,68,86.05%,#d42044,"12,000",매트,163,85,48,vivid
롬앤_제로매트립스틱_쉘누드,,1,232,137,120,99.70%,#e88978,"12,000",매트,163,48,69,soft
롬앤_제로매트립스틱_스모크드베이지,,1,179,100,87,88.43%,#b36457,"12,000",매트,163,51,52,strong
롬앤_제로매트립스틱_스윗피,,1,185,50,75,93.59%,#b9324b,"12,000",매트,163,73,46,strong
롬앤_제로매트립스틱_실루엣,,1,152,57,55,94.02%,#983937,"12,000",매트,163,64,41,deep
롬앤_제로매트립스틱_썸띵,,1,219,51,72,92.23%,#db3348,"12,000",매트,163,77,53,vivid
롬앤_제로매트립스틱_어도러블,,1,224,89,83,90.71%,#e05953,"12,000",매트,163,63,60,strong
롬앤_제로매트립스틱_어썸,,1,226,91,83,86.08%,#e25b53,"12,000",매트,163,63,61,strong
롬앤_제로매트립스틱_엔비미,,1,208,99,98,53.64%,#d06362,"12,000",매트,163,53,60,strong
롬앤_제로매트립스틱_올댓재즈,,1,174,55,46,99.77%,#ae372e,"12,000",매트,163,74,43,deep
롬앤_제로매트립스틱_이브닝,,1,156,63,51,100.00%,#9c3f33,"12,000",매트,163,67,41,deep
롬앤_제로매트립스틱_태닝레드,,1,175,42,48,96.60%,#af2a30,"12,000",매트,163,76,43,vivid
롬앤_제로매트립스틱_핑크샌드,,1,207,112,118,55.27%,#cf7076,"12,000",매트,163,46,63,soft
롬앤_제로벨벳틴트_그레인누드,,1,168,81,66,81.69%,#a85142,"9,900",매트,172,61,46,strong
롬앤_제로벨벳틴트_너드핑크,,1,138,58,69,97.38%,#8a3a45,"9,900",매트,172,58,38,deep
롬앤_제로벨벳틴트_딥소울,,1,134,52,50,54.61%,#863432,"9,900",매트,172,63,36,deep
롬앤_제로벨벳틴트_러스크러스크,,1,152,63,49,99.93%,#983f31,"9,900",매트,172,68,39,deep
롬앤_제로벨벳틴트_버니누드,,1,162,75,83,86.64%,#a24b53,"9,900",매트,172,54,46,strong
롬앤_제로벨벳틴트_번트하트,,1,138,69,80,99.77%,#8a4550,"9,900",매트,172,50,41,deep
롬앤_제로벨벳틴트_베리니트,,1,103,48,47,65.71%,#67302f,"9,900",매트,172,54,29,deep
롬앤_제로벨벳틴트_베리케이크,,1,212,60,74,94.90%,#d43c4a,"9,900",매트,172,72,53,strong
롬앤_제로벨벳틴트_빈티지토프,,1,131,58,55,81.93%,#833a37,"9,900",매트,172,58,36,deep
롬앤_제로벨벳틴트_빌런베스트,,1,82,22,29,92.50%,#52161d,"9,900",매트,172,73,20,deep
롬앤_제로벨벳틴트_아이시,,1,161,70,88,95.37%,#a14658,"9,900",매트,172,57,45,strong
롬앤_제로벨벳틴트_앤셜리,,1,205,32,41,54.72%,#cd2029,"9,900",매트,172,84,46,vivid
롬앤_제로벨벳틴트_얼그레이숄,,1,129,57,56,84.78%,#813938,"9,900",매트,172,57,36,deep
롬앤_제로벨벳틴트_위티,,1,149,63,59,99.77%,#953f3b,"9,900",매트,172,60,41,deep
롬앤_제로벨벳틴트_조이풀,,1,191,51,46,82.50%,#bf332e,"9,900",매트,172,76,46,vivid
롬앤_제로벨벳틴트_토스티누드,,1,161,70,67,98.25%,#a14643,"9,900",매트,172,58,45,strong
롬앤_제로벨벳틴트_펄시레드,,1,142,8,10,92.98%,#8e080a,"9,900",매트,172,94,29,vivid
롬앤_제로벨벳틴트_페이드레드,,1,136,39,36,42.73%,#882724,"9,900",매트,172,74,34,deep
롬앤_제로벨벳틴트_페탈테슬,,1,149,75,88,97.82%,#954b58,"9,900",매트,172,50,44,deep
롬앤_제로벨벳틴트_피즈,,1,173,12,39,96.30%,#ad0c27,"9,900",매트,172,93,36,vivid
롬앤_제로벨벳틴트_피칸타르트,,1,146,50,59,90.48%,#92323b,"9,900",매트,172,66,38,deep
롬앤_쥬시래스팅틴트_누디피넛,,1,191,94,86,94.02%,#bf5e56,"9,900",글로시,168,55,54,strong
롬앤_쥬시래스팅틴트_누카다미아,,1,193,92,88,90.35%,#c15c58,"9,900",글로시,168,54,55,strong
롬앤_쥬시래스팅틴트_다크 코코넛,,1,101,43,35,85.75%,#652b23,"9,900",글로시,168,65,27,deep
롬앤_쥬시래스팅틴트_리치코랄,,1,212,95,102,97.65%,#d45f66,"9,900",글로시,168,55,60,strong
롬앤_쥬시래스팅틴트_멀드피치,,1,166,80,85,69.39%,#a65055,"9,900",글로시,168,52,48,strong
롬앤_쥬시래스팅틴트_멜로우페어,,1,206,138,128,100.00%,#ce8a80,"9,900",글로시,168,38,65,soft
롬앤_쥬시래스팅틴트_베리베리핑크,,1,248,53,139,99.97%,#f8358b,"9,900",글로시,168,79,59,vivid
롬앤_쥬시래스팅틴트_베어그레이프,,1,189,79,101,80.89%,#bd4f65,"9,900",글로시,168,58,53,strong
롬앤_쥬시래스팅틴트_베어바인,,1,197,124,152,98.78%,#c57c98,"9,900",글로시,168,37,63,soft
롬앤_쥬시래스팅틴트_베어베리스무디,,1,254,159,206,100.00%,#fe9fce,"9,900",글로시,168,37,81,light
롬앤_쥬시래스팅틴트_베어애프리콧,,1,254,176,181,75.97%,#feb0b5,"9,900",글로시,168,31,84,light
롬앤_쥬시래스팅틴트_베어피그,,1,216,92,126,98.15%,#d85c7e,"9,900",글로시,168,57,60,strong
롬앤_쥬시래스팅틴트_브리즈피그,,1,210,131,125,100.00%,#d2837d,"9,900",글로시,168,40,66,soft
롬앤_쥬시래스팅틴트_아몬드 로즈,,1,139,60,64,100.00%,#8b3c40,"9,900",글로시,168,57,39,deep
롬앤_쥬시래스팅틴트_애플브라운,,1,170,51,28,96.79%,#aa331c,"9,900",글로시,168,84,39,vivid
롬앤_쥬시래스팅틴트_오드그레이프,,1,216,143,146,100.00%,#d88f92,"9,900",글로시,168,34,70,soft
롬앤_쥬시래스팅틴트_잇도토리,,1,135,40,21,98.31%,#872815,"9,900",글로시,168,84,31,vivid
롬앤_쥬시래스팅틴트_쥬쥬브,,1,159,47,51,93.40%,#9f2f33,"9,900",글로시,168,70,40,deep
롬앤_쥬시래스팅틴트_체리밤,,1,123,17,32,91.04%,#7b1120,"9,900",글로시,168,86,27,vivid
롬앤_쥬시래스팅틴트_코니소다,,1,138,17,25,94.94%,#8a1119,"9,900",글로시,168,88,30,vivid
롬앤_쥬시래스팅틴트_파파야잼,,1,226,95,74,99.93%,#e25f4a,"9,900",글로시,168,67,59,strong
롬앤_쥬시래스팅틴트_포멜로스킨,,1,192,99,82,79.70%,#c06352,"9,900",글로시,168,57,54,strong
롬앤_쥬시래스팅틴트_플럼콕,,1,59,0,26,100.00%,#3b001a,"9,900",글로시,168,100,12,vivid
롬앤_쥬시래스팅틴트_피그피그,,1,160,47,70,98.78%,#a02f46,"9,900",글로시,168,71,41,deep
롬앤_쥬시래스팅틴트_필링앵두,,1,158,57,62,100.00%,#9e393e,"9,900",글로시,168,64,42,deep
롬앤_쥬시래스팅틴트_핑크 팝시클,,1,224,15,112,65.19%,#e00f70,"9,900",글로시,168,93,47,vivid
롬앤_쥬시래스팅틴트_핑크펌킨,,1,187,75,81,73.83%,#bb4b51,"9,900",글로시,168,60,51,strong
릴리바이레드_글래시레이어픽싱틴트_디어모브,,1,224,97,99,48.93%,#e06163,"12,000",글로시,8,57,63,strong
릴리바이레드_글래시레이어픽싱틴트_로지누드,,1,236,118,140,100.00%,#ec768c,"12,000",글로시,8,50,69,bright
릴리바이레드_글래시레이어픽싱틴트_로지로즈,,1,210,77,116,100.00%,#d24d74,"12,000",글로시,8,63,56,strong
릴리바이레드_글래시레이어픽싱틴트_머스캣샤워,,1,223,123,136,100.00%,#df7b88,"12,000",글로시,8,45,68,soft
릴리바이레드_글래시레이어픽싱틴트_슬러시드핑크,,1,252,133,199,96.66%,#fc85c7,"12,000",글로시,8,47,75,light
릴리바이레드_글래시레이어픽싱틴트_치키피치,,1,227,80,82,75.27%,#e35052,"12,000",글로시,8,65,60,strong
릴리바이레드_글래시레이어픽싱틴트_콜드베리,,1,254,23,140,100.00%,#fe178c,"12,000",글로시,8,91,54,vivid
릴리바이레드_글래시레이어픽싱틴트_킬미플럼,,1,217,49,106,100.00%,#d9316a,"12,000",글로시,8,77,52,vivid
릴리바이레드_글래시레이어픽싱틴트_핑크리시브,,1,231,115,130,100.00%,#e77382,"12,000",글로시,8,50,68,bright
릴리바이레드_글래시레이어픽싱틴트_핑크스파이크,,1,254,93,119,97.95%,#fe5d77,"12,000",글로시,8,63,68,bright
릴리바이레드_무드라이어벨벳틴트_무덤덤한무화과인척,,1,155,43,42,95.80%,#9b2b2a,"13,000",매트,58,73,39,deep
릴리바이레드_무드라이어벨벳틴트_순수한사과인척,,1,185,0,50,100.00%,#b90032,"13,000",매트,58,100,36,vivid
릴리바이레드_무드라이어벨벳틴트_시니컬한블루베리인척,,1,92,10,33,100.00%,#5c0a21,"13,000",매트,58,89,20,vivid
릴리바이레드_무드라이어벨벳틴트_우아한산딸기인척,,1,183,44,72,100.00%,#b72c48,"13,000",매트,58,76,45,vivid
릴리바이레드_무드라이어벨벳틴트_자비없는포도인척,,1,123,36,65,100.00%,#7b2441,"13,000",매트,58,71,31,deep
릴리바이레드_무드라이어벨벳틴트_치명적인석류인척,,1,115,19,23,67.37%,#731317,"13,000",매트,58,83,26,vivid
릴리바이레드_앙큼라이어코팅틴트_굳센버찌인척,,1,147,43,61,88.00%,#932b3d,"13,000",글로시,78,71,37,deep
릴리바이레드_앙큼라이어코팅틴트_끼많은복숭아인척,,1,252,89,122,86.88%,#fc597a,"13,000",글로시,78,65,67,bright
릴리바이레드_앙큼라이어코팅틴트_당당한방토인척,,1,246,49,54,91.00%,#f63136,"13,000",글로시,78,80,58,vivid
릴리바이레드_앙큼라이어코팅틴트_맹랑한체리인척,,1,223,25,58,50.21%,#df193a,"13,000",글로시,78,89,49,vivid
릴리바이레드_앙큼라이어코팅틴트_무심한무화과인척,,1,195,84,79,99.90%,#c3544f,"13,000",글로시,78,59,54,strong
릴리바이레드_앙큼라이어코팅틴트_발그레한딸기인척,,1,249,76,101,100.00%,#f94c65,"13,000",글로시,78,69,64,strong
릴리바이레드_앙큼라이어코팅틴트_센치한리치인척,,1,217,108,115,99.40%,#d96c73,"13,000",글로시,78,50,64,strong
릴리바이레드_앙큼라이어코팅틴트_수줍은복숭아인척,,1,253,86,64,82.25%,#fd5640,"13,000",글로시,78,75,62,vivid
릴리바이레드_앙큼라이어코팅틴트_쌉쌀한포도츄잉껌인척,,1,179,100,115,100.00%,#b36473,"13,000",글로시,78,44,55,soft
릴리바이레드_앙큼라이어코팅틴트_톡쏘는포도풍선껌인척,,1,186,46,88,100.00%,#ba2e58,"13,000",글로시,78,75,45,vivid
릴리바이레드_쥬시라이어워터틴트_구아바모히토인척,,1,231,41,0,100.00%,#e72900,"13,000",글로시,72,100,45,vivid
릴리바이레드_쥬시라이어워터틴트_리치샹그리아인척,,1,174,26,11,100.00%,#ae1a0b,"13,000",글로시,72,94,36,vivid
릴리바이레드_쥬시라이어워터틴트_블랙베리데낄라인척,,1,154,0,32,100.00%,#9a0020,"13,000",글로시,72,100,30,vivid
릴리바이레드_쥬시라이어워터틴트_오렌지마가리타인척,,1,253,75,0,82.78%,#fd4b00,"13,000",글로시,72,100,50,vivid
릴리바이레드_쥬시라이어워터틴트_체리크러쉬인척,,1,231,0,12,100.00%,#e7000c,"13,000",글로시,72,100,45,vivid
릴리바이레드_쥬시라이어워터틴트_플럼마티니인척,,1,216,0,72,100.00%,#d80048,"13,000",글로시,72,100,42,vivid
릴리바이레드_쥬시라이어워터틴트_핑크레몬피즈인척,,1,253,0,83,100.00%,#fd0053,"13,000",글로시,72,100,50,vivid
릴리바이레드_쥬시라이어워터틴트_핑크커런트펀치인척,,1,247,61,136,100.00%,#f73d88,"13,000",글로시,72,75,60,vivid
메리몽드_밀크하트틴트립앤치크_모브밀크,,1,255,185,206,98.45%,#ffb9ce,"15,000",글로시,19,27,86,light
메리몽드_밀크하트틴트립앤치크_뮤트밀크,,1,254,123,148,75.80%,#fe7b94,"15,000",글로시,19,52,74,bright
메리몽드_밀크하트틴트립앤치크_스트로베리밀크,,1,219,133,152,100.00%,#db8598,"15,000",글로시,19,39,69,soft
메리몽드_밀크하트틴트립앤치크_캔디밀크,,1,228,161,201,51.70%,#e4a1c9,"15,000",글로시,19,29,76,light
메리몽드_체리하트메가틴트_리얼체리,,1,73,10,8,88.90%,#490a08,"15,000",매트,20,89,16,vivid
메리몽드_체리하트메가틴트_모브체리,,1,170,98,122,74.33%,#aa627a,"15,000",매트,20,42,53,dull
메리몽드_체리하트메가틴트_뮤트체리,,1,184,136,138,64.15%,#b8888a,"15,000",매트,20,26,63,soft
메리몽드_체리하트메가틴트_버터체리,,1,170,94,71,55.01%,#aa5e47,"15,000",매트,20,58,47,strong
메리몽드_체리하트메가틴트_베리체리,,1,149,48,64,54.46%,#953040,"15,000",매트,20,68,39,deep
메리몽드_체리하트메가틴트_브릭체리,,1,145,67,53,98.96%,#914335,"15,000",매트,20,63,39,deep
메리몽드_체리하트메가틴트_차분체리,,1,185,87,91,72.90%,#b9575b,"15,000",매트,20,53,53,strong
메리몽드_체리하트메가틴트_크림체리,,1,217,154,142,89.10%,#d99a8e,"15,000",매트,20,35,70,soft
메이블린_슈퍼스테이립잉크_댄서,,1,172,52,42,100.00%,#ac342a,"17,000",매트,174,76,42,vivid
메이블린_슈퍼스테이립잉크_링리더,,1,148,87,96,100.00%,#945760,"17,000",매트,174,41,46,dull
메이블린_슈퍼스테이립잉크_마르살라레드,,1,121,42,38,99.97%,#792a26,"17,000",매트,174,69,31,deep
메이블린_슈퍼스테이립잉크_브릭레드,,1,144,49,32,94.46%,#903120,"17,000",매트,174,78,35,vivid
메이블린_슈퍼스테이립잉크_셀프스타터,,1,182,92,83,99.98%,#b65c53,"17,000",매트,174,54,52,strong
메이블린_슈퍼스테이립잉크_아서티브,,1,146,49,44,98.94%,#92312c,"17,000",매트,174,70,37,deep
메이블린_슈퍼스테이립잉크_앰비셔스,,1,158,33,44,99.45%,#9e212c,"17,000",매트,174,79,37,vivid
메이블린_슈퍼스테이립잉크_칠리레드,,1,149,38,31,57.26%,#95261f,"17,000",매트,174,79,35,vivid
메이블린_슈퍼스테이립잉크_히로인,,1,202,73,61,99.92%,#ca493d,"17,000",매트,174,70,52,strong
메이블린_얼티매트립스틱_더스티로즈,,1,186,76,79,100.00%,#ba4c4f,"14,000",매트,140,59,51,strong
메이블린_얼티매트립스틱_마르살라레드,,1,149,51,44,100.00%,#95332c,"14,000",매트,140,70,38,deep
메이블린_얼티매트립스틱_모브베리,,1,166,57,60,100.00%,#a6393c,"14,000",매트,140,66,44,deep
메이블린_얼티매트립스틱_브릭로즈,,1,150,51,42,100.00%,#96332a,"14,000",매트,140,72,38,deep
메이블린_얼티매트립스틱_비비드핑크,,1,218,26,82,100.00%,#da1a52,"14,000",매트,140,88,48,vivid
메이블린_얼티매트립스틱_체리레드,,1,179,16,30,100.00%,#b3101e,"14,000",매트,140,91,38,vivid
메이블린_얼티매트립스틱_칠리레드,,1,200,32,10,100.00%,#c8200a,"14,000",매트,140,95,41,vivid
메이블린_얼티매트립스틱_코랄브라운,,1,168,62,56,100.00%,#a83e38,"14,000",매트,140,67,44,deep
메이블린_얼티매트립스틱_페일누드핑크,,1,183,101,92,100.00%,#b7655c,"14,000",매트,140,50,54,strong
메이블린_얼티매트립스틱_피치베이지,,1,197,84,69,100.00%,#c55445,"14,000",매트,140,65,52,strong
무지개맨션_아이시글로우_디저브,,1,234,105,83,76.07%,#ea6953,"18,000",글로시,126,65,62,strong
무지개맨션_아이시글로우_베이그,,1,205,130,132,81.14%,#cd8284,"18,000",글로시,126,37,66,soft
무지개맨션_아이시글로우_언톨드,,1,192,96,78,100.00%,#c0604e,"18,000",글로시,126,59,53,strong
무지개맨션_아이시글로우_원더,,1,174,74,104,98.98%,#ae4a68,"18,000",글로시,126,57,49,strong
무지개맨션_아이시글로우_체서,,1,185,116,114,53.48%,#b97472,"18,000",글로시,126,38,59,soft
무지개맨션_아이시글로우_템팅,,1,136,44,61,79.02%,#882c3d,"18,000",글로시,126,68,35,deep
무지개맨션_아이시글로우_퓨리티,,1,189,115,132,99.77%,#bd7384,"18,000",글로시,126,39,60,soft
무지개맨션_아이시글로우_홀리몰리,,1,196,99,101,69.76%,#c46365,"18,000",글로시,126,49,58,soft
무지개맨션_오브제리퀴드_노터블,,1,170,81,73,98.34%,#aa5149,"18,000",매트,131,57,48,strong
무지개맨션_오브제리퀴드_녹아웃,,1,190,78,111,74.25%,#be4e6f,"18,000",매트,131,59,53,strong
무지개맨션_오브제리퀴드_도미넌트,,1,118,43,50,69.40%,#762b32,"18,000",매트,131,64,32,deep
